EEMMM,FECHA_DEF_CT,INTUBADO_CT,NEUMONIA_CT,EMBARAZO_CT,HABLA_LENGUA_INDIG_CT,DIABETES_CT,EPOC_CT,ASMA_CT,INMUSUPR_CT,HIPERTENSION_CT,OTRA_COM_CT,CARDIOVASCULAR_CT,OBESIDAD_CT,RENAL_CRONICA_CT,TABAQUISMO_CT,OTRO_CASO_CT,RESULTADO_POS,RESULTADO_NEG,RESULTADO_PDT,MUJERES_CT,HOMBRES_CT,LONGITUD,LATITUD,NOM_ENT,NOM_MUN
14001,1,1,4,0,0,4,3,1,1,2,0,1,0,0,3,18,2,19,1,0,2,-102.9091587682281,20.77005269958451,Jalisco,Acatic
14002,0,0,3,0,0,3,1,1,0,2,1,1,2,2,1,3,0,8,0,0,0,-103.6088456752002,20.42849351014409,Jalisco,Acatlán de Juárez
14003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,-103.935361901408,20.71146650037786,Jalisco,Ahualulco de Mercado
14004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-103.6225835252603,19.99994645689521,Jalisco,Amacueca
14005,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0,3,0,0,0,-103.7172519115949,20.84998982473491,Jalisco,Amatitán
14006,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,1,3,1,0,1,-104.0805432718186,20.54166389650632,Jalisco,Ameca
14008,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,5,0,0,0,-102.3006183690488,20.76643741929453,Jalisco,Arandas
14009,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,4,0,0,0,-103.6790141397312,20.75497256311577,Jalisco,El Arenal
14011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-104.2739249325659,20.31807550897698,Jalisco,Atengo
14012,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,-104.5506741199882,20.33673410992793,Jalisco,Atenguillo
14013,0,0,1,0,0,0,1,0,0,1,1,0,3,0,1,0,0,9,0,0,0,-102.5396146353324,20.54756608124767,Jalisco,Atotonilco el Alto
14014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-103.4704690633519,19.99643920990699,Jalisco,Atoyac
14015,0,0,5,0,0,6,3,3,0,12,2,1,11,2,4,21,0,43,1,0,0,-104.3121564125599,19.74346643872178,Jalisco,Autlán de Navarro
14016,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,-102.3429277671595,20.48882100595906,Jalisco,Ayotlán
14017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,7,0,0,0,-104.4348226858903,20.05025735097934,Jalisco,Ayutla
14018,0,0,2,0,0,3,0,1,0,3,0,1,2,0,1,8,0,10,7,0,0,-102.5232996960508,20.36382714231382,Jalisco,La Barca
14020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-105.4065664775178,20.3424032626085,Jalisco,Cabo Corrientes
14021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-104.4701611456481,19.60294868697826,Jalisco,Casimiro Castillo
14022,0,1,0,0,0,1,0,1,0,4,0,2,5,0,3,17,0,21,2,0,0,-104.6149475238932,19.27737714546776,Jalisco,Cihuatlán
14023,0,0,2,0,0,2,2,1,2,5,1,0,6,1,5,7,0,35,7,0,0,-103.5103369149496,19.71077366591145,Jalisco,Zapotlán el Grande
14024,0,2,4,0,0,3,2,1,1,6,1,2,1,3,2,10,1,12,2,0,1,-103.8244592488814,20.39035317954262,Jalisco,Cocula
14025,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-103.2872010629904,22.09170960811588,Jalisco,Colotlán
14026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-103.2364280111839,19.98241521819858,Jalisco,Concepción de Buenos Aires
14027,0,0,2,0,0,2,0,0,0,0,0,1,0,1,1,2,0,5,1,0,0,-104.3110529589938,19.43563169364485,Jalisco,Cuautitlán de García Barragán
14028,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,30,10,22,0,5,5,-104.5098564961179,20.19299643467757,Jalisco,Cuautla
14029,0,0,0,0,0,2,2,1,0,4,2,0,0,0,2,3,0,6,3,0,0,-103.0287168069464,20.95240228851479,Jalisco,Cuquío
14030,0,0,0,1,0,1,0,0,0,0,1,0,3,0,1,3,0,9,1,0,0,-103.1879112444196,20.2598603262741,Jalisco,Chapala
14032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-103.8801849451729,20.08228397390587,Jalisco,Chiquilistlán
14033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,-102.1677902437209,20.44789176902137,Jalisco,Degollado
14035,0,1,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,-102.19147983,21.55570521748746,Jalisco,Encarnación de Díaz
14036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-104.1237680261878,20.74360686378165,Jalisco,Etzatlán
14037,1,1,2,0,0,0,0,1,1,1,2,1,1,0,0,18,3,20,0,1,2,-104.1951248114265,19.80105573501257,Jalisco,El Grullo
14039,4,8,114,17,4,98,27,68,33,170,83,41,105,38,130,242,69,780,107,29,40,-103.3357483230028,20.67621886126019,Jalisco,Guadalajara
14040,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-104.0754075456454,21.0574643283708,Jalisco,Hostotipaquillo
14042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-103.9162128365133,22.58370014635751,Jalisco,Huejuquilla el Alto
14043,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8,0,10,0,0,0,-104.8630895542735,19.51472736174559,Jalisco,La Huerta
14044,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,-103.2073764360502,20.39164219562974,Jalisco,Ixtlahuacán de los Membrillos
14045,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,6,1,0,0,-103.227811732645,20.89856091816403,Jalisco,Ixtlahuacán del Río
14046,0,0,1,0,1,1,2,0,2,2,1,2,1,1,1,0,0,2,0,0,0,-102.4893397349989,21.19166622417316,Jalisco,Jalostotitlán
14047,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,7,4,4,0,2,2,-102.6856745251245,20.28013080578422,Jalisco,Jamay
14048,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,-102.119865215148,20.63546774443905,Jalisco,Jesús María
14050,0,0,4,1,0,2,2,2,1,1,0,2,1,1,4,7,0,15,0,0,0,-103.4171812942524,20.31451142097392,Jalisco,Jocotepec
14051,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,3,4,0,0,-103.1352113354853,20.48171970700161,Jalisco,Juanacatlán
14052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-104.0366571248826,20.05424235436123,Jalisco,Juchitlán
14053,0,1,8,1,0,9,3,1,0,7,4,2,5,3,5,4,1,42,1,0,1,-101.8796565717764,21.49401265919559,Jalisco,Lagos de Moreno
14054,0,0,2,0,0,1,0,1,0,3,0,0,2,0,0,2,0,4,0,0,0,-104.1003184367615,19.84079338258667,Jalisco,El Limón
14055,0,0,1,0,0,0,0,1,1,2,1,1,1,0,1,4,0,5,1,0,0,-104.0307697644669,20.90825220878825,Jalisco,Magdalena
14058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,-104.8140600335372,20.5789458857693,Jalisco,Mascota
14059,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,-103.0725340109324,19.89423913633494,Jalisco,Mazamitla
14060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-102.7535341010161,21.26385324697461,Jalisco,Mexticacán
14061,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-103.9944275054154,22.22244116134555,Jalisco,Mezquitic
14063,0,0,3,0,0,10,1,2,1,11,4,2,14,1,6,4,2,32,7,1,1,-102.7240506183486,20.39744146722993,Jalisco,Ocotlán
14064,0,0,2,0,0,1,0,0,1,1,0,1,2,0,0,6,0,8,0,0,0,-101.7151165877128,21.81083021123485,Jalisco,Ojuelos de Jalisco
14065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-103.3818618750115,19.14655025655208,Jalisco,Pihuamo
14066,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0,-102.8947190737038,20.2702153835805,Jalisco,Poncitlán
14067,3,2,22,2,2,17,0,9,7,27,11,5,26,4,21,55,22,122,33,9,13,-105.1491456305749,20.69785936905502,Jalisco,Puerto Vallarta
14068,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,3,0,6,0,0,0,-104.7228426471852,19.80719022283326,Jalisco,Villa Purificación
14069,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,2,0,0,0,-102.8682414033533,19.80453814052574,Jalisco,Quitupan
14070,0,0,8,0,0,3,0,4,3,8,5,2,6,2,4,14,0,38,16,0,0,-103.2454572502534,20.53902525625994,Jalisco,El Salto
14073,0,0,6,0,0,0,0,0,0,1,1,0,1,1,5,9,2,14,0,0,2,-102.2943526276538,21.26969602767863,Jalisco,San Juan de los Lagos
14074,0,1,2,1,0,2,0,2,1,0,0,0,3,0,1,10,2,10,1,1,1,-102.1634754705827,20.9976613439887,Jalisco,San Julián
14076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-103.7850121841339,21.59589295948848,Jalisco,San Martín de Bolaños
14077,0,0,3,0,0,2,1,2,0,5,0,0,3,0,1,8,1,9,0,0,1,-103.9051365282161,20.44992063581671,Jalisco,San Martín Hidalgo
14078,0,1,3,0,0,1,1,0,2,3,4,3,2,1,0,7,0,8,1,0,0,-102.3796421884883,20.99259447371936,Jalisco,San Miguel el Alto
14079,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,-103.4171853468226,19.85645666229131,Jalisco,Gómez Farías
14081,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-103.1812810488432,22.19330689251962,Jalisco,Santa María de los Ángeles
14082,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,0,4,0,0,0,-103.5946439222792,19.86176203031375,Jalisco,Sayula
14083,0,0,1,1,0,3,0,2,1,3,3,0,3,1,1,3,0,18,1,0,0,-103.6821935740586,20.60742027537637,Jalisco,Tala
14085,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,0,3,1,0,0,-103.1792875854065,19.68747469723454,Jalisco,Tamazula de Gordiano
14086,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,-103.7654713979431,19.94823864996572,Jalisco,Tapalpa
14087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-103.1925310146575,19.22529779657085,Jalisco,Tecalitlán
14088,1,1,4,0,0,3,1,0,0,2,0,1,1,1,1,5,2,6,0,1,1,-104.0241829104101,20.25922375006986,Jalisco,Tecolotlán
14089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-103.5752623640796,20.09243218455391,Jalisco,Techaluta de Montenegro
14090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-104.1655293838729,20.14688816575546,Jalisco,Tenamaxtlán
14091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-102.5544777412654,21.48035762462792,Jalisco,Teocaltiche
14093,0,0,15,1,1,3,7,9,5,6,9,5,15,3,17,70,0,105,3,0,0,-102.7208428761064,20.81484227552205,Jalisco,Tepatitlán de Morelos
14094,1,1,4,0,0,3,1,0,0,7,1,0,4,0,0,38,4,37,3,2,2,-103.780961919897,21.11246071843091,Jalisco,Tequila
14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-103.8323881928464,20.67925845191961,Jalisco,Teuchitlán
14096,0,0,0,0,0,3,0,0,0,3,0,1,5,0,1,10,2,7,2,0,2,-103.0710725499337,20.1196220237717,Jalisco,Tizapán el Alto
14097,0,2,23,3,2,20,9,17,8,28,11,7,29,4,25,44,3,140,20,1,2,-103.4173673382367,20.47869601260225,Jalisco,Tlajomulco de Zúñiga
14098,0,0,21,2,0,17,5,12,7,29,10,7,20,11,21,33,3,130,25,1,2,-103.3478552203237,20.59148136889098,Jalisco,San Pedro Tlaquepaque
14099,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-103.9305673793901,19.55288983660494,Jalisco,Tolimán
14100,1,0,2,0,0,3,1,0,0,6,8,0,4,0,2,24,3,25,0,2,1,-105.1647452978802,19.97952463591706,Jalisco,Tomatlán
14101,1,2,14,4,1,16,5,12,4,28,8,5,23,6,43,31,4,149,43,0,4,-103.2143446957583,20.62005309438989,Jalisco,Tonalá
14102,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,-103.9501799266273,19.84789868462121,Jalisco,Tonaya
14103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-103.5350893787713,19.43210151648909,Jalisco,Tonila
14104,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,-103.4785742140434,21.95891053350564,Jalisco,Totatiche
14105,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,1,0,2,0,0,0,-102.7487185026519,20.54872806614564,Jalisco,Tototlán
14106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-104.0331604316205,19.68122188181107,Jalisco,Tuxcacuesco
14107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,-103.242036241892,20.14689801249887,Jalisco,Tuxcueca
14108,0,0,4,0,0,2,2,1,0,5,0,1,4,1,3,1,1,8,0,1,0,-103.4572643698513,19.47902981486661,Jalisco,Tuxpan
14111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-102.6509561242761,21.04651515544698,Jalisco,Valle de Guadalupe
14117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,-102.701228546063,21.15982260680487,Jalisco,Cañadas de Obregón
14118,0,0,3,0,1,4,1,3,0,1,0,0,6,0,8,21,1,27,0,1,0,-102.9336607762833,21.13793646507798,Jalisco,Yahualica de González Gallo
14119,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,-103.5680598114684,20.23551777958988,Jalisco,Zacoalco de Torres
14120,0,5,54,9,3,57,16,37,21,106,71,24,76,16,90,320,54,676,52,23,31,-103.4942100013882,20.79490429079154,Jalisco,Zapopan
14121,0,0,1,0,0,1,1,0,0,2,1,0,1,1,0,0,0,2,0,0,0,-103.3457807584031,19.6216054624054,Jalisco,Zapotiltic
14123,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-102.9249739856054,20.46086374478768,Jalisco,Zapotlán del Rey
14124,0,1,3,1,0,3,0,1,0,3,3,1,2,0,2,8,0,18,1,0,0,-103.0488368492046,20.63604761155815,Jalisco,Zapotlanejo
14125,0,0,1,1,0,0,0,2,0,0,1,0,2,0,1,3,0,4,0,0,0,-102.5064046673177,20.76460748588749,Jalisco,San Ignacio Cerro Gordo
15001,0,0,5,0,0,1,0,0,0,1,0,0,1,0,1,5,1,6,4,1,0,-99.87153025980412,19.97294169315208,México,Acambay de Ruíz Castañeda
15002,0,0,3,0,0,2,1,2,0,4,1,1,4,0,4,7,6,13,10,3,3,-98.91986209959762,19.6337736626143,México,Acolman
15003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,-99.83334660853153,20.11567647350017,México,Aculco
15004,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,-99.8667955363106,18.83295886556822,México,Almoloya de Alquisiras
15005,0,2,10,0,0,2,2,2,1,4,4,1,6,0,4,8,4,18,6,2,2,-99.82940583637271,19.40541435148603,México,Almoloya de Juárez
15006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-99.49187295456582,19.15877979652908,México,Almoloya del Río
15007,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,-99.98839320258355,19.25093148545302,México,Amanalco
15008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,-100.2668015227529,18.70299251883127,México,Amatepec
15009,0,0,3,0,0,2,0,1,0,2,0,1,3,0,0,3,2,4,7,0,2,-98.71656332817632,19.12488714962637,México,Amecameca
15010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,-99.14789892437017,19.98450892542976,México,Apaxco
15011,0,1,3,0,0,2,0,0,0,1,0,0,1,1,2,0,2,6,1,0,2,-98.96213221649553,19.54543135772633,México,Atenco
15012,1,2,19,0,0,8,2,2,4,17,6,3,9,6,5,11,14,44,16,4,10,-99.49997515750884,19.17554555845835,México,Atizapán
15013,6,14,52,0,4,27,6,5,7,33,8,7,29,7,29,50,50,82,44,28,22,-99.27404398941948,19.56480728446554,México,Atizapán de Zaragoza
15014,1,2,5,0,0,2,0,0,1,3,0,0,2,0,1,12,2,16,1,0,2,-99.84581628087224,19.80985285793983,México,Atlacomulco
15015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,-98.7170646714784,19.03110808708894,México,Atlautla
15016,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,3,0,0,-98.72129627718273,19.76305720105764,México,Axapusco
15017,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-98.81635586347167,19.12429093529894,México,Ayapango
15018,0,1,4,1,1,0,1,1,1,2,3,0,1,0,5,7,2,15,9,1,1,-99.64325788054039,19.16553448041584,México,Calimaya
15019,0,2,4,0,0,0,0,0,0,1,0,0,1,0,2,2,2,0,4,0,2,-99.46055090459306,19.2098260564155,México,Capulhuac
15020,2,2,27,0,0,16,4,7,0,18,1,6,12,1,10,19,27,43,26,7,20,-99.10239554349052,19.62628999930689,México,Coacalco de Berriozábal
15021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,9,0,0,1,-99.79936634267351,18.9455352064851,México,Coatepec Harinas
15022,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,2,1,1,0,-98.85889492467962,19.22602957010347,México,Cocotitlán
15023,0,0,4,0,0,2,0,0,1,2,0,0,1,1,2,0,1,4,2,0,1,-99.22220534234432,19.78998449019054,México,Coyotepec
15024,1,4,30,1,1,11,1,3,1,15,2,5,13,2,13,34,33,44,18,13,20,-99.15945203129674,19.70821392769968,México,Cuautitlán
15025,2,9,57,4,3,28,14,3,8,35,8,9,33,0,18,38,32,90,69,11,21,-98.83168617062087,19.25359716709124,México,Chalco
15026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-99.55093910600233,19.82575535732426,México,Chapa de Mota
15028,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,-98.88387265463106,19.57302919272765,México,Chiautla
15029,0,0,16,1,0,6,2,1,1,10,2,2,10,2,3,12,11,26,15,3,8,-98.87757302235617,19.40629462972111,México,Chicoloapan
15030,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,3,0,0,-98.89669567946146,19.55627848891798,México,Chiconcuac
15031,5,16,81,1,1,39,9,3,6,34,6,7,46,4,16,40,54,61,68,17,37,-98.94720806461905,19.41627370484858,México,Chimalhuacán
15032,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,-100.1848434033852,19.31644199345087,México,Donato Guerra
15033,6,19,163,5,6,91,16,19,16,102,27,21,103,19,79,129,138,319,135,51,87,-99.0432117732398,19.57278366946937,México,Ecatepec de Morelos
15035,0,0,5,0,0,4,0,0,0,5,1,1,8,2,1,9,5,19,1,1,4,-99.25502816858092,19.82263264159972,México,Huehuetoca
15036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-99.02800775295016,19.95241234644255,México,Hueypoxtla
15037,1,4,30,1,1,18,4,8,7,46,13,10,22,4,22,75,64,155,20,24,40,-99.33952760150574,19.38310082600231,México,Huixquilucan
15038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-99.44037607848357,19.55424328096985,México,Isidro Fabela
15039,5,3,33,1,1,21,3,6,3,27,3,3,26,4,21,34,37,59,40,17,20,-98.77905525700358,19.34280188345286,México,Ixtapaluca
15040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,-99.69084109587916,18.8506965524277,México,Ixtapan de la Sal
15041,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-100.2778499094059,19.2574263846391,México,Ixtapan del Oro
15042,1,3,22,0,3,5,4,0,0,7,1,2,5,1,4,5,6,7,18,1,5,-99.8070303889247,19.5895959398335,México,Ixtlahuaca
15043,0,2,3,0,0,2,0,0,0,1,0,0,2,0,0,0,1,1,2,0,1,-99.35927063159589,19.16524522317657,México,Xalatlaco
15044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,-99.08893023403468,19.73871674816996,México,Jaltenco
15045,0,1,1,0,0,2,1,0,0,1,0,0,1,2,0,0,0,5,0,0,0,-99.59656929609706,20.01910288723064,México,Jilotepec
15046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-99.39043696689477,19.50604720859251,México,Jilotzingo
15047,0,1,3,0,0,1,0,0,0,0,2,0,0,0,0,2,1,4,1,1,0,-99.64161763926808,19.5860846038745,México,Jiquipilco
15048,0,2,4,0,0,0,0,0,0,0,1,0,2,0,1,1,2,2,1,0,2,-99.8236068190847,19.71719206518024,México,Jocotitlán
15049,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-99.51448152220004,19.0675669710472,México,Joquicingo
15050,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-98.90408243683375,19.09359393540843,México,Juchitepec
15051,0,1,10,1,0,3,3,1,1,8,1,0,5,1,4,8,7,20,11,2,5,-99.47486233095435,19.34508347759112,México,Lerma
15053,0,0,4,0,0,1,0,0,0,3,0,0,2,1,0,3,4,3,3,2,2,-99.13354781076947,19.70965058502809,México,Melchor Ocampo
15054,1,3,18,3,1,16,5,4,11,31,10,9,23,4,15,55,20,99,33,12,8,-99.58826349135369,19.247391548658,México,Metepec
15055,0,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,0,2,2,0,0,-99.58313027642423,19.21108654995129,México,Mexicaltzingo
15056,0,0,2,0,0,0,1,0,1,1,0,0,0,2,1,2,0,4,1,0,0,-99.6417581550751,19.74347258120813,México,Morelos
15057,4,7,99,3,5,60,12,17,9,85,23,13,69,10,63,125,96,275,107,36,60,-99.29260539376479,19.4712531464382,México,Naucalpan de Juárez
15058,12,14,155,5,2,94,20,31,19,100,47,19,124,11,62,178,140,309,165,68,72,-99.02269951694664,19.42257865636755,México,Nezahualcóyotl
15059,0,0,4,0,0,2,1,0,0,2,0,0,3,0,1,2,1,5,1,1,0,-99.0745237149473,19.72993818746466,México,Nextlalpan
15060,5,6,35,0,0,28,7,7,2,42,13,8,39,8,27,19,45,55,65,20,25,-99.39174975822455,19.62497301524464,México,Nicolás Romero
15061,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,-98.71708912175514,19.8123143351571,México,Nopaltepec
15062,0,0,2,0,1,1,0,0,0,3,1,0,1,0,1,3,0,6,2,0,0,-99.40628254454661,19.2595152132334,México,Ocoyoacac
15063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.39641629120632,19.00923409702335,México,Ocuilan
15064,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,2,-100.0791526701406,19.79514612572457,México,El Oro
15065,0,1,3,0,0,3,1,0,1,2,1,0,0,0,0,2,0,4,3,0,0,-98.73839259162783,19.65601950401961,México,Otumba
15067,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,0,0,-99.52993801878124,19.45024137486807,México,Otzolotepec
15068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,-98.8096843336888,19.0217561264758,México,Ozumba
15070,2,5,23,1,0,14,0,2,2,12,3,1,13,1,3,11,16,30,34,9,7,-98.94669087574219,19.36107302221443,México,La Paz
15072,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-99.56707433464777,19.13887781639701,México,Rayón
15073,0,0,0,0,0,1,0,0,1,1,1,1,3,0,4,2,3,5,3,1,2,-99.55128370451655,19.16887713741055,México,San Antonio la Isla
15074,1,1,6,0,2,1,0,0,0,2,3,0,1,1,2,9,2,11,5,1,1,-99.98252283526062,19.65322484284652,México,San Felipe del Progreso
15075,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,-98.83219488099041,19.7197710823127,México,San Martín de las Pirámides
15076,0,0,7,0,0,3,1,0,0,4,2,0,2,1,2,5,2,13,3,1,1,-99.54225233877901,19.26895423567929,México,San Mateo Atenco
15077,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-100.0368717294291,18.98005481964821,México,San Simón de Guerrero
15078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-100.2998129105478,19.17968795036986,México,Santo Tomás
15079,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,-99.51387437689317,20.05180534566458,México,Soyaniquilpan de Juárez
15080,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.98920337906497,18.73462101556811,México,Sultepec
15081,2,2,22,1,2,16,1,8,3,24,5,2,21,3,13,37,34,91,34,15,19,-98.98650793394567,19.70583640013606,México,Tecámac
15082,0,0,1,0,0,1,2,1,1,1,0,1,2,1,1,1,0,5,5,0,0,-100.2130913347702,18.87379724456924,México,Tejupilco
15083,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,3,0,1,-98.88377730137411,19.18893266680762,México,Temamatla
15084,0,0,2,0,0,0,0,0,0,2,1,0,1,0,2,2,0,4,1,0,0,-98.88106872090384,19.81912074165179,México,Temascalapa
15085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-100.0369993495173,19.92126474161997,México,Temascalcingo
15086,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,-99.99658430945156,19.08136146019972,México,Temascaltepec
15087,0,0,5,0,0,2,0,1,0,0,0,0,3,0,1,1,2,4,4,0,2,-99.60231819959706,19.48573042883721,México,Temoaya
15088,0,1,7,0,0,1,0,0,0,1,0,0,2,0,3,4,3,7,4,1,2,-99.56922025950325,18.96701985439147,México,Tenancingo
15089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-98.87015060879291,19.15163715150882,México,Tenango del Aire
15090,0,1,4,2,0,4,0,0,0,1,2,0,2,1,0,0,1,6,3,0,1,-99.63028617370362,19.08135020533869,México,Tenango del Valle
